artist id,artist name,id,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time signature,duration,loudness,audio md5,valence,danceability,title,
AR3FE581187FB3F90A,Fabolous,SOHCFIH12A6D4F77A9,6,0.833711,0.23643,190.778,0.58256,0.375333,0,0,4,232.99955,-4.155,cd0a215a7a6fd19e796161710a3c745f,0.684409,0.520921,Can't Let You Go,
ARIHEQE13DF6350345,Puff Daddy ＆ The Family,SOUQAQO147E99162B3,2,0.748939,0.106139,100.11,0.231848,0.065432,0.000115,1,4,313.18621,-6.81,6746bd7d21616af620151d2c1225ca56,0.492485,0.91469,Can't Nobody Hold Me Down (feat. Mase) [Club Mix],
AR1TIS71187FB37160,Gloria Estefan,SOJFVCJ145B1875881,2,0.471027,0.059149,77.918,0.037947,0.619749,5.10E-05,1,4,238.42667,-7.914,,0.603204,0.590134,Can't Stay Away From You,
ARN3GZ91187B98A3B2,After 7,SOFIVDS1311AFE9E66,0,0.813255,0.164171,97.053,0.0381,0.217887,1.20E-05,0,4,247.87655,-11.867,0c06703fbb7d99e13807acf0b06359a8,0.81875,0.737023,Can't Stop,
ARRJES71187FB4D09E,Bryan Adams,SOEXYDT144B9D10DAC,9,0.881955,0.582815,113.034,0.039715,0.021407,0,1,4,269.09333,-6.87,,0.542272,0.535758,Can't Stop This Thing We Started,
ARAQSTO1187B9AD3CF,Dan Hill,SOWIBDH13E8B890818,9,0.441618,0.211213,119.017,0.028814,0.458476,0,0,4,237.19955,-8.974,59672a58ca3e50bbcb5830a0d4eb4c5a,0.32404,0.619047,Can't We Try,
ARTB3OO1187FB49BDA,Elton John,SONMAQK1351079D818,4,0.292401,0.211829,126.302,0.03316,0.977631,0.004751,1,4,249.66621,-9.227,b641f6ebdc6b5e32f279d3aaaea018a5,0.383246,0.430585,Candle In The Wind 1997,
ARTB3OO1187FB49BDA,Elton John,SONMAQK1351079D818,4,0.292401,0.211829,126.302,0.03316,0.977631,0.004751,1,4,249.66621,-9.227,b641f6ebdc6b5e32f279d3aaaea018a5,0.383246,0.430585,Candle In The Wind 1997,
AR7279H1187FB5B7C4,Soul for Real,SOTIGSY13733209E15,11,0.703774,0.097716,188.238,0.060312,0.00381,0.000151,0,4,256.15955,-7.25,4d9ea780f1aad69591478ed2ace3c5ed,0.587194,0.588818,Candy Rain,
AR23C041187FB4D534,50 Cent,SOOOGCM13D64811735,6,0.275907,0.657296,97.892,0.434128,0.292968,,1,4,30,-21.913,ab48bd22069de35e42c92d0f2bfb06f0,0.818207,0.816973,Candy Shop,
Cantaloop,US 3, unable to get info,,,,,,,,,,,,,,,,
ARA1FK71187FB5AFAD,Wham!,SOIWFFV1460B79967C,2,0.380177,0.358446,76.681,0.038196,0.346779,2.00E-06,0,4,285.46567,-18.67,5011bff386cc1577e73b32ce65369901,0.757882,0.599736,Careless Whisper,
ARKKT0A1187B9AECC6,Natalie Merchant,SOULSQP1315CD42B70,6,0.480576,0.031324,188.297,0.070662,0.225011,0.088566,0,4,361.10621,-11.436,bb5fbe83e2a4b42d13f94c88541862b3,0.780723,0.600807,Carnival,
AREL88S1187B9B1466,Europe,SOAMHGM144ADD3362D,7,0.579575,0.272264,136.548,0.030631,0.225226,0,1,4,269.62667,-4.162,,0.137202,0.419595,Carrie,
ARAW0KG1187B997874,LeVert,SOIPPDL1366F13EED7,4,0.811535,0.125297,93.378,0.091726,0.16296,9.30E-05,0,4,245.19955,-8.518,90d70dd794ce7e7faa8aa164884cc867,0.834594,0.685136,Casanova,
ARZ4OZG1187B9A04E8,Mýa,SORRZKD145FC6166A3,1,0.717947,0.92584,98.006,0.044386,0.126994,1.20E-05,0,4,249.79955,-6.844,301fcac4dccada9abb19ff9b1adad371,0.241516,0.746067,Case Of The Ex,
AR9PTYM1187B9BA3D6,Ugly Kid Joe,SOGAHAZ13EA8E6791D,8,0.501036,0.099941,75.395,0.038659,0.687096,0,1,4,250.69288,-8.828,284d1cc288975dda338ea879e0621a50,0.374734,0.50212,Cat's In The Cradle (Acoustic),
AR4M24B1187B98FDB7,Pretty Poison,SOEEEZK131C394CD15,9,0.921261,0.074149,118.589,0.038875,0.003539,0.041102,1,4,295.28,-4.655,,0.863092,0.734884,Catch Me I'm Falling,
ARPDVPJ1187B9ADBE9,Usher,SOSWJAH13C8940A46A,10,0.933851,0.050785,125.989,0.059523,0.002726,0.045974,0,4,210.23302,-6.77,705e210810e26519929771ae113d24c9,0.845061,0.713108,Caught Up,
ARBEOHF1187B9B044D,Madonna,SOFUYHZ13777B05888,5,0.475289,0.125268,119.955,0.03902,0.645226,0.465733,1,4,253.72689,-17.653,b69718a4dc90d6a1288f3e4533406974,0.874518,0.788313,Causing A Commotion,
ARMZL2W1187FB4345B,Jibbs,SOVVTYR1374013D45C,4,0.750763,0.447414,159.357,0.330561,0.076438,0,0,4,226.8585,-5.662,5eb51cc613b9cb04a15eab1a9301e866,0.687057,0.757471,Chain Hang Low,
ARS54I31187FB46721,Taylor Swift,SOBPKNC13E905F9D4C,5,0.334479,0.133489,96.011,0.030299,0.049116,0,1,4,272.35156,-19.761,b0097b7c4c8327c3a150b3f39cf4624f,0.439222,0.526536,Change,
ARLGIX31187B9AE9A0,Jay-Z,SOESKJR144BD26E766,10,0.655914,0.054017,104.013,0.056581,0.039282,0,1,4,259.19955,-3.067,72db9e734e8d68a708a0979b318c130f,0.351149,0.880809,Change Clothes,
ARGE7G11187FB37E05,Cyndi Lauper,SOLTJZK12AF72A738A,5,0.658619,0.056843,120.104,0.072571,0.04899,0.902387,0,4,256.9922,-5.641,0cbee6dd6e43682e5375d428098ba386,0.891322,0.672676,Change Of Heart,
ARLAUED1187B9ACEAF,Eric Clapton,SOBMREM14190760EE2,4,0.818346,0.746125,101.054,0.039126,0.322506,0.008688,1,4,394.69234,-6.991,028c113dca6427df40317b6bc1e72252,0.489931,0.689088,Change the World,
ARKAKLB1187FB4522B,Chante Moore,SOZMAVO12C0DDBEC1E,10,0.474002,0.097309,100.925,0.062123,0.031799,5.00E-05,1,4,225.54077,-18.341,209587559df0488759c9814934626577,0.879354,0.783154,Chante's Got A Man,
ARVN9FZ1187FB393F1,Snow Patrol,SOKZMKK1351CBE213E,9,0.543195,0.084061,104.051,0.025718,0.020292,9.00E-06,1,4,247.13288,-5.983,87008c834ec7764792c53693cc5000f2,0.112005,0.540558,Chasing Cars,
AR65K7A1187FB4DAA4,Beyonce,SOIEKGP145B01A54AA,7,0.799578,0.333847,166.046,0.271282,0.0925,0,1,4,210.45288,-6.91,eed0aa5b9f7212cf01c2bbd48f461a1e,0.865665,0.705879,Check On It,
ARKU3Z61187FB51DCA,Rihanna,SOHDCRM135A6133B8F,9,0.889972,0.650599,79.99,0.038119,0.008078,3.40E-05,1,4,240.57288,-4.742,870db04b6755c6e63397697d90670969,0.724056,0.588086,Cheers (Drink To That) - Radio Edit,
Cherish,Kool And The Gang, unable to get info,,,,,,,,,,,,,,,,
ARBEOHF1187B9B044D,Madonna,SOMEQRZ135A69DE3D2,2,0.773567,0.047036,132.011,0.049023,0.339239,0.00019,1,4,232.62621,-8.318,46ed3f4f87a8c33ba417cf6504294c33,0.790427,0.679219,Cherish,
ARYVGP31187B9A531A,John Mellencamp,SOLEZCF13E907C0767,11,0.676536,0.308999,114.119,0.039708,0.109188,0,0,4,303.45556,-15.221,21d358392a5ac659684f9e5ad36ed0cc,0.929931,0.658745,Cherry Bomb,
AR261YW1187FB374B3,Warrant,SOPVZYC144B6487843,8,0.918797,0.053432,176.087,0.051271,0.138395,0.601438,0,4,223.00689,-5.139,a65288f4bf99b201208815f6c3491ada,0.522553,0.380182,Cherry Pie,
ARHKS0J1187B9A4D51,Belinda Carlisle,SOHICUB14A45116C40,2,0.672809,0.498744,123.839,0.035082,0.061963,7.20E-05,0,4,291.12,-9.988,,0.808871,0.492322,Circle in the Sand - Live,
AR03BDP1187FB5B324,Britney Spears,SOOLLBK13E99275827,6,0.696193,0.117748,114.971,0.071461,0.186566,0.001131,0,4,213.88803,-7.391,7135610dd02e96c1989d4eedcf593711,0.760487,0.797163,Circus,
ARTQFNZ12E2A671BBF,Zedd,SOMIAXB142C4206519,8,0.791811,0.360086,126.067,0.214461,0.14859,0,1,4,276.20313,-5.482,894148cf456dfd1a3acbee51eb469eb3,0.306335,0.506483,Clarity,
ARTH9041187FB43E1F,Eminem,SOQIUEX13E907D35DF,9,0.399675,0.158264,148.03,0.064183,0.033313,0.000263,0,4,311.45556,-18.364,856aa3f8002d4f8a489d72f15c4acc66,0.942062,0.883086,Cleanin' Out My Closet,
ARAK9H51187B98DA9F,Lita Ford,SOLRTDK1376A3604D0,5,0.332036,0.116265,130.551,0.033819,0.320845,4.00E-06,1,4,282.46621,-14.427,4d0661fde6c88baa507b65d8e1746af5,0.227477,0.458092,Close My Eyes Forever,
ARI0PUX1187FB3F215,Maxi Priest,SOPIOTM144C52BA023,6,0.641894,0.029538,95.915,0.087236,0.032049,1.00E-06,1,4,241.62621,-8.357,f8cf2eeb04359c7aee63364e680d7e74,0.92826,0.764916,Close To You,
ARAWOLW1187FB3AB70,Ne-Yo,SOWLVFQ13E907D436D,4,0.352459,0.362306,126.01,0.084717,0.028068,1.40E-05,0,4,236.57556,-22.533,864b2dd578b3be52a0511fea3d2ff8ea,0.619504,0.663957,Closer,
AR1IJ1Z11C8A41500D,Flo Rida,SOAPCQQ136EC41D4AE,0,0.812601,0.307269,128.009,0.031635,0.002776,0,1,4,229.73288,-5.035,0130f61abd7acb270a8409f8ea963cbb,0.484175,0.606307,Club Can't Handle Me,
ARMRCET1187FB52049,Fergie,SOWHNTU144FBB0217B,2,0.547746,0.066935,183.965,0.144241,0.172583,0.00033,1,4,199.55955,-3.745,62ad92b7f5edf83db177e27686e85aaa,0.479638,0.730445,Clumsy,
AROKXVO1187FB4D0E9,Paula Abdul,SOXUNFX1461EC9F91D,11,0.269288,0.739766,122.31,0.086442,0.266295,0.001512,0,4,281.98354,-26.819,c4b6239cf74caadcafcadf65ae7ad64f,0.70247,0.799045,Cold Hearted,
ARX00Z51187B9A5A4A,Vanessa Williams,SOINUIP13D420331B0,7,0.397246,0.144046,83.931,0.049342,0.45296,6.00E-06,0,4,258.70621,-12.486,fa282fb875bc09da96c6db1b8c0a78ff,0.120927,0.565182,Colors Of The Wind,
ARZ5NER11A348F0B33,Selena Gomez,SOAJKXF144FD8704ED,10,0.617861,0.059533,79.472,0.064305,0.026589,0.002547,1,4,290.73601,-13.298,55428c41d4853f1edca591d16c3a080c,0.418356,0.476684,Come , Get It
ART4QZC1187FB51612,Janet Jackson,SOJODXE144BDF3280A,5,0.399667,0.143421,77.95,0.027484,0.623127,0.041688,0,4,332.83955,-13.161,a0dd1a18c3946d3d95d05d0321a741b9,0.064176,0.411932,Come Back To Me,
ARRMPVV1187B9A34B6,Expose,SOQNPNL14600C1413F,7,0.883216,0.087927,120.103,0.048722,0.010806,0.004266,1,4,257.33288,-5.385,969895490c272d9fdf4cd2f832174587,0.789297,0.589539,Come Go with Me,
AR0S7TA1187FB4D024,Christina Aguilera,SOFWYSB135C435DB75,8,0.914643,0.223557,118.917,0.094727,0.208777,2.60E-05,1,4,203.18667,-3.22,,0.745064,0.823549,Come On Over Baby (All I Want Is You) (Radio Version),
ARQ23MU1187FB3895B,Diddy,SOAXIEX145213DC0AE,6,0.644282,0.354653,100.303,0.08444,0.00835,1.00E-06,0,4,285.45288,-4.616,1648487589e3b0744ea67bc317ed707c,0.670786,0.815517,Come To Me,
AR9L6R11187B9AA3F2,Duran Duran,SOUNZHN137405DB37E,8,0.823315,0.905408,87.029,0.067351,0.112033,0.000145,1,4,337.07955,-11.246,3a17d9e173868713fdc1cf4f2c64427d,0.37568,0.588654,Come Undone,
Come With Me,Puff Daddy, unable to get info,,,,,,,,,,,,,,,,
ARP4J5Q1187B99171D,Shai,SOPBORX1375245EFA3,6,0.23632,0.112275,121.835,0.031213,0.023012,0.001951,0,4,249.70404,-17.649,8326a2b4dfcaf20e36931d8b273d0118,0.345021,0.644632,COMFORTER,
AR1TIS71187FB37160,Gloria Estefan,SOSVXQY140004074B4,7,0.56838,0.307947,137.629,0.04269,0.260825,0,1,4,285.46567,-5.807,aef54cb8ee4ab822063b015c70684e12,0.326052,0.467637,Coming Out of the Dark,
ARY53RR1187B9AE485,Avril Lavigne,SOBGEPO144BEF43FE8,5,0.693144,0.327558,78.014,0.047426,0.065249,7.00E-06,1,4,244.29333,-8.178,,0.433245,0.57815,Complicated,
ARPDVPJ1187B9ADBE9,Usher,SOYFEKH135C2C659F3,8,0.476436,0.302625,138.079,0.386863,0.224924,0,1,4,268.93288,-10.363,9185c1bc191eb6eb3ec89bdcdeecaadb,0.626676,0.823927,Confessions Part II Remix,
ARC9TVL1187FB5A112,Miami Sound Machine,SOOYBWN143A0ABB6F9,11,0.973399,0.939611,120.415,0.155074,0.70465,0.368632,0,4,312.93556,-9.587,71bb7e73df5bc6879225e33996622241,0.536822,0.663578,Conga (Live),
ART4QZC1187FB51612,Janet Jackson,SOKIABP144BD27AE9F,11,0.934303,0.318582,120.336,0.050155,0.078122,0.166909,1,4,314.66621,-5.763,f33ecaf4240ddac7fa221b84865214c0,0.788314,0.769465,Control,
ARNHMFD1187FB3B3F6,LL Cool J,SOAEVDT135C2E58042,7,0.880627,0.238266,120.034,0.214057,0.008196,1.10E-05,1,4,233.97333,-6.567,,0.493188,0.829522,Control Myself,
AROVZAK1187B9BA3F7,New Edition,SOXPGDR12C106CFFB8,1,0.346677,0.244774,77.306,0.23303,0.397674,0.696308,1,3,338.11156,-17.36,18a5613fda25dc4087ec51101b6e6ce7,0.639462,0.768078,COOL IT NOW,
AREHKZU122E5C4FC81,Mike Posner,SOYDPUD144BF12882A,7,0.512237,0.23262,129.01,0.075392,0.115039,0,0,4,227.83955,-4.103,13b7ff86e93b3ed165da113e3d4e1697,0.77147,0.83728,Cooler Than Me,
ARK0Z5G1187B9A1E97,Tiffany,SOPRWTD13E907963BE,1,0.283647,0.774769,98.611,0.029255,0.356636,0.028111,1,3,218.52757,-15.531,682afd42099311322b7ea72a614ff746,0.279429,0.269388,Could've Been,
AR30R5E1187B9AD78A,Whitney Houston,SOEALFN145B038001A,2,0.484152,0.148867,113.617,0.028647,0.422033,2.00E-06,1,4,265.77288,-6.721,68874beb823507d4db8d86955a2d12b0,0.133043,0.531016,Count On Me,
AR73S4G1187B9A03C2,OneRepublic,SONNRPX14617C75AF4,1,0.529698,0.14228,121.958,0.047506,0.072017,0,0,4,283.53556,-12.064,a86549db95fc1d8957cc1dde5e6e4688,0.495731,0.656363,Counting Stars,
ARY7CAU1187B98A4F6,New Kids on the Block,SOKOVFO144B01FF45E,1,0.913949,0.122643,120.133,0.032746,0.08416,0.000335,1,4,247.82621,-6.603,c36158576e76867ff46a5f7d8b104abe,0.970001,0.737071,Cover Girl,
ARTH9041187FB43E1F,Eminem,SOCXEKA12AF72A1095,9,0.810665,0.183621,84.21,0.176527,0.088849,0,1,4,297.53288,-4.216,23ad9813e3510382043309fa06c7e039,0.340801,0.53299,Crack A Bottle,
AR4T2IF1187B9ADBB7,Billy Idol,SOBVADJ13765BAF594,5,0.90698,0.946033,154.893,0.045624,0.243338,0.001457,0,4,272.33288,-5.856,af98b88d9b0c22fa3ad5da0ad93344b2,0.707571,0.590841,Cradle Of Love,
ARXHGWB1187FB557F5,Soulja Boy,SORUUVX12A6D4FA4DF,10,0.531448,0.362826,140.025,0.04777,0.033257,0,0,4,247.01288,-5.441,5ed641ac88aa955035338b6cc0095f9a,0.280729,0.671466,Crank That (Soulja Boy) [Travis Barker Remix],
ARQWJK41187FB47D80,Gnarls Barkley,SOQCLXQ1392B183B3F,0,0.29409,0.104241,114.244,0.043279,0.021657,0.11237,0,4,171.31057,-18.425,0ca8a057ae5def027df64d5e34faf7f0,0.582481,0.850301,Crazy,
ARAIABB1187B9AC6E2,Seal,SODHNVL12A58A7B347,11,0.857985,0.065937,102.56,0.047424,0.20246,0.015944,0,4,356.52599,-7.423,,0.73239,0.634236,Crazy,
ARBEOHF1187B9B044D,Madonna,SOIPTKV144F4E187C9,4,0.55168,0.187526,94.934,0.023137,0.689107,0.92257,1,4,244.06159,-9.116,fa113b1c795a977945413bd50644cd27,0.562264,0.650257,Crazy For You,
AR65K7A1187FB4DAA4,Beyonce,SOLAMKK12C0DD054ED,2,0.858017,0.145702,99.284,0.241791,0.005526,0,0,4,224.30431,-4.386,e19894713420bc631bc3f22e827c6728,0.663255,0.652125,Crazy In Love,
Cream,Prince And The New Power Generation, unable to get info,,,,,,,,,,,,,,,,
ARZSKZU1187FB4CE1E,TLC,SOMHEQC144BE54052A,5,0.442002,0.052202,92.954,0.038186,0.023109,3.00E-06,0,4,234.85288,-10.112,526838c41e0969a52066388cbc0d1574,0.810134,0.800305,Creep,
ARV38Z81187B98E608,The Jets,SOUMWLJ145FC47C76F,9,0.673626,0.038202,117.692,0.040527,0.161062,3.00E-06,0,4,247.87955,-7.273,96e637a99284b9ee45b7ba828615035b,0.964374,0.866158,Cross My Broken Heart,
AR2IKF71187FB4D0C2,Ace of Base,SOOXVXT1313438BBFE,1,0.840602,0.073838,109.98,0.0279,0.013194,0.001236,0,4,215.36,-1.967,,0.900014,0.721199,Cruel Summer,
ARIUOBQ12BE4890CD5,Florida Georgia Line,SOZTEAJ1393D3E030F,10,0.939405,0.104334,147.979,0.03444,0.016334,0,1,4,209.49333,-3.381,,0.87468,0.473438,Cruise,
ARTA13R1187B9B8E0D,David Archuleta,SOZTOXM144BE54DF4C,0,0.661928,0.07103,162.082,0.032818,0.009378,1.50E-05,0,4,213.51955,-4.738,285beeef51bc5570608c81c87fbe433c,0.484193,0.5745,Crush,
AR432XY1187FB52D03,Jennifer Paige,SOESZMF1311AFE6422,6,0.691382,0.078822,115.042,0.028656,0.024017,0,0,4,200.32109,-5.811,c73c2efaa7c100632fe601084980ef00,0.599685,0.732426,Crush,
ARV38Z81187B98E608,The Jets,SOBSNTT148B9913990,1,0.860587,0.150277,120.296,0.048405,0.012109,0.043979,1,4,142.21333,-9.56,,0.965311,0.799531,Crush On You,
AR248451187B99D96E,Waterfront,SORMLST12A8C136012,0,0.809416,0.058947,103.198,0.039686,0.078246,0.001665,1,4,232.83955,-8.15,56180986c861f74f0d97a020746ee409,0.731355,0.78027,Cry,
ARWPYQI1187FB4D55A,Rick Astley,SOZVACR14628671576,0,0.656999,0.184448,89.951,0.022814,0.455634,1.00E-06,1,4,255.97288,-6.353,f70a38da34a49b257f24d2fe143f32a8,0.477144,0.537673,Cry For Help - Live,
ARWK5QH1187B9A9B7F,Justin Timberlake,SOTGEIZ13D5328168D,4,0.59955,0.093013,73.86,0.318847,0.554288,0,1,4,257.54077,-9.239,c031ef4dcbf3a6ed66cd0bb22907804f,0.670876,0.608601,Cry Me A River,
ARGMGHN1187B9B4213,Gym Class Heroes,SOFSSZS13A94C0297F,9,0.347497,0.267816,81.397,0.051214,0.596985,0,1,4,228.88444,-16.822,d940bec813a20b1c27939e53bfea83b9,0.904748,0.664806,Cupid's Chokehold,
ARLSWEP1269FCD4A6C,Anna Kendrick,SOOBWOZ13EF394316E,0,0.279276,0.037419,129.981,0.090315,0.222018,0.060572,1,4,125.33506,-19.067,7cb3c11596b87b892b0c2feb20f459fc,0.815702,0.852956,Cups,
ARNXNH81187FB52EB5,Baby Bash,SOOSAXT137755A9AA7,11,0.636077,0.272477,77.06,0.0478,0.002796,0,1,4,211.70621,-7.701,541092806749dd0c598ea8f37dc9b48a,0.433593,0.589769,Cyclone,
ARPDVPJ1187B9ADBE9,Usher,SOUVDOZ136AAF219F9,7,0.816621,0.671287,126.937,0.035615,0.003118,0,0,4,242.88608,-4.99,436633ad77f0fab89d97f390ec027916,0.453111,0.638397,DJ Got Us Fallin' In Love,
AR4503S1187FB43199,Danity Kane,SOHCLXN13732455298,6,0.592897,0.129835,120.015,0.044262,0.049313,0,1,4,215.50621,-6.028,cd16585fe70ef52157665125c72c5b7c,0.881383,0.771182,Damaged,
ARNF6401187FB57032,Sophie B. Hawkins,SOGTPIN135712F2081,11,0.753265,0.333841,95.034,0.045206,0.221324,2.70E-05,0,4,323.42667,-9.727,,0.547878,0.551799,Damn I Wish I Was Your Lover,
AR2QIVJ1187B9AF497,YoungBloodZ,SOCVMXB13729F082D5,6,0.709125,0.349492,83.993,0.341488,0.046777,0,0,4,240.74404,-6.473,691bca89015edc718b37cce0dbcdf6a5,0.542465,0.812843,Damn!,
ARGG7S81187FB511E9,Big Sean,SOCZSQH144BD6330C2,9,0.539005,0.096476,79.962,0.440327,0.028616,0.001572,1,4,232.96803,-14.175,21d128e4de14633b47a772d77aece2af,0.696452,0.771854,Dance (A$$) Remix,
ARK222R1187FB531EC,Debelah Morgan,SOUZJDW1492F88B0E8,7,0.934367,0.037265,133.02,0.185779,0.022579,0.017539,1,4,204.95955,-4.338,dc4c4437e6de345815a30d209f6cce43,0.371798,0.643068,Dance With Me,
ARSG7NQ1187FB57482,Fall Out Boy,SOJEPGR145452564CE,11,0.954139,0.096895,114.458,0.126113,0.003865,0,0,4,180.05333,-3.281,,0.55637,0.618581,Dance& Dance,
Dancing In The Street,Mick Jagger, unable to get info,,,,,,,,,,,,,,,,
ARIK43K1187B9AE54C,Lionel Richie,SOJMHTT135BD02EB25,0,0.907178,0.154961,134.561,0.040209,0.065838,3.00E-06,1,4,253.17288,-6.007,63cd114624ea0be73908754e1ea74cc4,0.766734,0.659748,Dancing On The Ceiling,
AR83G9J1187FB3C094,Kenny Loggins,SOKNJZB13E907C9AC7,3,0.755032,0.207265,157.455,0.066039,0.14621,4.00E-06,0,4,228.04803,-10.405,fa103bdae17b3b30a4bb60d7c1ebb6c3,0.722782,0.533429,Danger Zone,
ARBCUNV1187B98A9FB,Busta Rhymes,SOUGRXG13D0DDEC05B,11,0.325957,0.151378,103.245,0.292241,0.006398,0,1,4,203.65016,-19.258,485647eb95bada7775a667f64e25bc60,0.794289,0.885832,Dangerous,
AR58ZXX1187FB572F2,Kardinal Offishall,SODKHJJ144BE54C248,8,0.798375,0.093504,116.945,0.072809,0.006024,0,1,4,231.25288,-6.047,ab281af6f61ddea8f6b4f36bd54b2823,0.781421,0.939031,Dangerous,
ARC9Y481187B990259,Roxette,SOSJOAQ14618E06A8C,1,0.96881,0.940394,123.984,0.067379,0.001948,0.001843,0,4,246.92054,-2.576,978add773180368fa932c0136b84675c,0.204945,0.472028,Dangerous,
ARE8GLF1187FB52532,Red Hot Chili Peppers,SOEYVVN1315CD4A76B,9,0.865239,0.266531,96.161,0.040926,0.017048,1.10E-05,0,4,283,-4.751,,0.725436,0.553417,Dani California,
ARD46C811C8A414F3F,Kid Cudi,SOFEIBT137DDD3DABF,7,0.402957,0.065229,127.002,0.081647,0.000374,0.659025,1,4,427.10159,-8.241,36638b72ade674a56153f73fd5dff43b,0.240243,0.90427,Day ‘N’ Nite,
ARSUXAR1187B99658C,Tatyana Ali,SOZXGCS13D839300D5,1,0.682299,0.255983,96.782,0.109812,0.130968,1.00E-06,1,4,287.73288,-6.081,03e6eadf7d3860c793a38055ce591666,0.82757,0.888151,Daydreamin',
ARF5M7Q1187FB501E8,Maroon 5,SOPMUJP13B0D972319,2,0.707085,0.161323,119.998,0.027044,0.002114,0,1,4,226.62667,-4.914,,0.322427,0.650216,Daylight,
ARBS1OC1187FB44CAF,T.I.,SOWZRUO13ADC0BCE41,0,0.481606,0.660941,139.117,0.319241,0.04408,0,1,4,276.11383,-15.814,041cc103eb4a67f807e9426d25dd1fba,0.462387,0.684239,Dead and Gone,
ARPXABO1187FB4D15F,2Pac,SOTSKSW12DE7006DDB,8,0.819684,0.229932,168.486,0.224646,0.017709,1.00E-05,0,4,295.17288,-3.093,446388d51034f89f881bb4c18111e3bd,0.354302,0.654132,Dear Mama,
ARBEOHF1187B9B044D,Madonna,SOHRVAL14553C37ABA,0,0.514323,0.281903,120.007,0.034746,0.011502,0.000244,0,4,241.05751,-18.264,24482b0972058b8dbea92186b3da8b9c,0.876557,0.721721,Deeper And Deeper,
AR65K7A1187FB4DAA4,Beyonce,SOGDEYY135C4E0C45F,7,0.738029,0.077605,105.941,0.323332,0.008232,2.60E-05,1,4,240.23955,-5.061,c100c65200ad2700ba4d542517de36c3,0.345645,0.769534,Deja Vu,
ARYSYC11187B98BAAA,Lord Tariq,SOXDVPA13F62C09BB5,1,0.153104,0.060419,97.015,0.056459,0.000257,0.967365,1,4,316.30676,-15.485,41271afdc11db5fe54b7f3356878c1ef,0.489643,0.770083,Deja Vu (Uptown Baby) [Instrumental Version],
ARRVRFP126FE025327,Imagine Dragons,SOFBPBV1372F7C8B02,3,0.730505,0.311512,90.026,0.036912,0.144142,0.000262,1,4,175.2,-2.951,,0.373661,0.486108,Demons,
ARUJ5A41187FB3F5F1,U2,SOTBKNE13E905C8A12,8,0.620095,0.156213,108.586,0.04582,0.000631,0.007142,1,4,208.08,-15.204,d0607f9e4f9ee96529c14bc629666970,0.572678,0.474934,Desire,
ARU2T6V1187FB5590B,INXS,SOFNFFA131343947E3,0,0.67602,0.11692,75.415,0.054025,0.004519,0.361226,1,4,312.54621,-7.762,0275045d03ac70ad1ac2fee5996a224f,0.664238,0.597996,Devil Inside,
ARQ8F831187FB5154B,Herb Alpert,SOAHEVJ144BDAD7E7F,9,0.864118,0.352741,111.173,0.028652,0.061413,0.018465,1,4,231.92925,-11.361,1385b7da6f6cb7faa7727fb2c7c29d78,0.95522,0.75898,Diamonds,
ARKU3Z61187FB51DCA,Rihanna,SOJQIGQ13A948749E2,11,0.675974,0.132885,91.979,0.04044,0.000943,0,0,4,225.42667,-6.039,,0.394966,0.552666,Diamonds,
Diamonds And Pearls,Prince And The New Power Generation, unable to get info,,,,,,,,,,,,,,,,
AR52EZT1187B9900BF,Alicia Keys,SOWASKN13DAC9F63DA,3,0.332441,0.700975,120.255,0.037627,0.9302,1.30E-05,0,4,522.86649,-12.567,9790cc9c77d5835bdefdb8cc285da1b1,0.17803,0.35028,Diary,
ARY7CAU1187B98A4F6,New Kids on the Block,SOENRWL143FB08CDB3,11,0.685583,0.967921,137.768,0.035381,0.068462,0,1,4,274.68803,-12.361,8c1ea3757a5c5c4bc42dbedc5b83890a,0.505816,0.411521,Didn't I (Blow Your Mind This Time),
AR30R5E1187B9AD78A,Whitney Houston,SOBHZHI135CC342FDD,10,0.529711,0.147159,130.983,0.027434,0.403902,0.00085,1,4,303.89333,-8.762,,0.32289,0.539163,Didn't We Almost Have It All,
ARBEOHF1187B9B044D,Madonna,SOCGJGF13739D861CD,0,0.737385,0.155061,123.988,0.043272,0.065638,0.000166,0,4,243.59955,-5.899,747d0b0015d30dafcd1618e6f7c95917,0.147262,0.633937,Die Another Day [Live],
Die Young,Kesha, unable to get info,,,,,,,,,,,,,,,,
ARKVLYL1187B98DD50,Ginuwine,SOYCIMZ13E907C6799,3,0.432467,0.626218,126.25,0.153453,0.200394,1.40E-05,0,4,253.08757,-15.346,22fcfffc221fea5886747a861e73dab2,0.527555,0.604512,Differences,
ARZSKZU1187FB4CE1E,TLC,SOBBGUP1311AFD77E4,6,0.567125,0.076466,80.01,0.045507,0.020196,0.749959,1,4,256.12,-8.5,,0.422442,0.71681,Diggin' On You,
ARCBD0U1187FB466EF,Nelly,SOPTMJN1460110191B,2,0.506274,0.115327,168.183,0.213499,0.209105,7.00E-06,0,4,235.01333,-9.671,,0.57056,0.734045,Dilemma,
ARDUIMG1187B9B9498,Christina Milian,SOGZWAS13777A40794,11,0.725706,0.068032,84.57,0.096195,0.013887,8.80E-05,0,4,196.49342,-5.248,,0.60636,0.764183,Dip It Low,
